application_date,segment,branch_id,state,zone,case_count
24-05-2017,2,,MAHARASHTRA,,89
25-05-2017,2,,MAHARASHTRA,,60
26-05-2017,2,,MAHARASHTRA,,57
27-05-2017,2,,MAHARASHTRA,,93
28-05-2017,2,,MAHARASHTRA,,9
29-05-2017,2,,MAHARASHTRA,,0
30-05-2017,2,,MAHARASHTRA,,26
31-05-2017,2,,MAHARASHTRA,,0
01-06-2017,2,,MAHARASHTRA,,0
02-06-2017,2,,MAHARASHTRA,,32
03-06-2017,2,,MAHARASHTRA,,24
04-06-2017,2,,MAHARASHTRA,,23
05-06-2017,2,,MAHARASHTRA,,35
06-06-2017,2,,MAHARASHTRA,,45
07-06-2017,2,,MAHARASHTRA,,43
08-06-2017,2,,MAHARASHTRA,,66
09-06-2017,2,,MAHARASHTRA,,20
10-06-2017,2,,MAHARASHTRA,,65
11-06-2017,2,,MAHARASHTRA,,14
12-06-2017,2,,MAHARASHTRA,,74
13-06-2017,2,,MAHARASHTRA,,125
14-06-2017,2,,MAHARASHTRA,,100
15-06-2017,2,,MAHARASHTRA,,121
16-06-2017,2,,MAHARASHTRA,,113
17-06-2017,2,,MAHARASHTRA,,192
18-06-2017,2,,MAHARASHTRA,,116
19-06-2017,2,,MAHARASHTRA,,84
20-06-2017,2,,MAHARASHTRA,,111
21-06-2017,2,,MAHARASHTRA,,142
22-06-2017,2,,MAHARASHTRA,,108
23-06-2017,2,,MAHARASHTRA,,63
24-06-2017,2,,MAHARASHTRA,,139
25-06-2017,2,,MAHARASHTRA,,115
26-06-2017,2,,MAHARASHTRA,,11
27-06-2017,2,,MAHARASHTRA,,15
28-06-2017,2,,MAHARASHTRA,,53
29-06-2017,2,,MAHARASHTRA,,51
30-06-2017,2,,MAHARASHTRA,,28
01-07-2017,2,,MAHARASHTRA,,47
02-07-2017,2,,MAHARASHTRA,,16
03-07-2017,2,,MAHARASHTRA,,17
04-07-2017,2,,MAHARASHTRA,,45
05-07-2017,2,,MAHARASHTRA,,48
06-07-2017,2,,MAHARASHTRA,,28
07-07-2017,2,,MAHARASHTRA,,27
08-07-2017,2,,MAHARASHTRA,,52
09-07-2017,2,,MAHARASHTRA,,51
10-07-2017,2,,MAHARASHTRA,,178
11-07-2017,2,,MAHARASHTRA,,177
12-07-2017,2,,MAHARASHTRA,,258
13-07-2017,2,,MAHARASHTRA,,314
14-07-2017,2,,MAHARASHTRA,,243
15-07-2017,2,,MAHARASHTRA,,220
16-07-2017,2,,MAHARASHTRA,,190
17-07-2017,2,,MAHARASHTRA,,432
18-07-2017,2,,MAHARASHTRA,,332
19-07-2017,2,,MAHARASHTRA,,460
20-07-2017,2,,MAHARASHTRA,,275
21-07-2017,2,,MAHARASHTRA,,376
22-07-2017,2,,MAHARASHTRA,,215
23-07-2017,2,,MAHARASHTRA,,280
24-07-2017,2,,MAHARASHTRA,,165
25-07-2017,2,,MAHARASHTRA,,162
26-07-2017,2,,MAHARASHTRA,,160
27-07-2017,2,,MAHARASHTRA,,116
28-07-2017,2,,MAHARASHTRA,,53
29-07-2017,2,,MAHARASHTRA,,93
30-07-2017,2,,MAHARASHTRA,,42
31-07-2017,2,,MAHARASHTRA,,39
01-08-2017,2,,MAHARASHTRA,,154
02-08-2017,2,,MAHARASHTRA,,222
03-08-2017,2,,MAHARASHTRA,,183
04-08-2017,2,,MAHARASHTRA,,169
05-08-2017,2,,MAHARASHTRA,,280
06-08-2017,2,,MAHARASHTRA,,145
07-08-2017,2,,MAHARASHTRA,,103
08-08-2017,2,,MAHARASHTRA,,158
09-08-2017,2,,MAHARASHTRA,,221
10-08-2017,2,,MAHARASHTRA,,243
11-08-2017,2,,MAHARASHTRA,,388
12-08-2017,2,,MAHARASHTRA,,271
13-08-2017,2,,MAHARASHTRA,,299
14-08-2017,2,,MAHARASHTRA,,332
15-08-2017,2,,MAHARASHTRA,,349
16-08-2017,2,,MAHARASHTRA,,320
17-08-2017,2,,MAHARASHTRA,,400
18-08-2017,2,,MAHARASHTRA,,305
19-08-2017,2,,MAHARASHTRA,,304
20-08-2017,2,,MAHARASHTRA,,277
21-08-2017,2,,MAHARASHTRA,,264
22-08-2017,2,,MAHARASHTRA,,311
23-08-2017,2,,MAHARASHTRA,,353
24-08-2017,2,,MAHARASHTRA,,312
25-08-2017,2,,MAHARASHTRA,,238
26-08-2017,2,,MAHARASHTRA,,232
27-08-2017,2,,MAHARASHTRA,,147
28-08-2017,2,,MAHARASHTRA,,114
29-08-2017,2,,MAHARASHTRA,,79
30-08-2017,2,,MAHARASHTRA,,43
31-08-2017,2,,MAHARASHTRA,,101
01-09-2017,2,,MAHARASHTRA,,208
02-09-2017,2,,MAHARASHTRA,,239
03-09-2017,2,,MAHARASHTRA,,172
04-09-2017,2,,MAHARASHTRA,,208
05-09-2017,2,,MAHARASHTRA,,184
06-09-2017,2,,MAHARASHTRA,,282
07-09-2017,2,,MAHARASHTRA,,333
08-09-2017,2,,MAHARASHTRA,,264
09-09-2017,2,,MAHARASHTRA,,277
10-09-2017,2,,MAHARASHTRA,,290
11-09-2017,2,,MAHARASHTRA,,335
12-09-2017,2,,MAHARASHTRA,,306
13-09-2017,2,,MAHARASHTRA,,342
14-09-2017,2,,MAHARASHTRA,,306
15-09-2017,2,,MAHARASHTRA,,426
16-09-2017,2,,MAHARASHTRA,,347
17-09-2017,2,,MAHARASHTRA,,335
18-09-2017,2,,MAHARASHTRA,,395
19-09-2017,2,,MAHARASHTRA,,245
20-09-2017,2,,MAHARASHTRA,,484
21-09-2017,2,,MAHARASHTRA,,371
22-09-2017,2,,MAHARASHTRA,,219
23-09-2017,2,,MAHARASHTRA,,312
24-09-2017,2,,MAHARASHTRA,,281
25-09-2017,2,,MAHARASHTRA,,281
26-09-2017,2,,MAHARASHTRA,,205
27-09-2017,2,,MAHARASHTRA,,89
28-09-2017,2,,MAHARASHTRA,,21
29-09-2017,2,,MAHARASHTRA,,42
30-09-2017,2,,MAHARASHTRA,,0
01-10-2017,2,,MAHARASHTRA,,89
02-10-2017,2,,MAHARASHTRA,,64
03-10-2017,2,,MAHARASHTRA,,209
04-10-2017,2,,MAHARASHTRA,,122
05-10-2017,2,,MAHARASHTRA,,338
06-10-2017,2,,MAHARASHTRA,,382
07-10-2017,2,,MAHARASHTRA,,300
08-10-2017,2,,MAHARASHTRA,,304
09-10-2017,2,,MAHARASHTRA,,350
10-10-2017,2,,MAHARASHTRA,,358
11-10-2017,2,,MAHARASHTRA,,491
12-10-2017,2,,MAHARASHTRA,,453
13-10-2017,2,,MAHARASHTRA,,524
14-10-2017,2,,MAHARASHTRA,,429
15-10-2017,2,,MAHARASHTRA,,436
16-10-2017,2,,MAHARASHTRA,,222
17-10-2017,2,,MAHARASHTRA,,100
18-10-2017,2,,MAHARASHTRA,,41
19-10-2017,2,,MAHARASHTRA,,35
20-10-2017,2,,MAHARASHTRA,,17
21-10-2017,2,,MAHARASHTRA,,10
22-10-2017,2,,MAHARASHTRA,,29
23-10-2017,2,,MAHARASHTRA,,120
24-10-2017,2,,MAHARASHTRA,,267
25-10-2017,2,,MAHARASHTRA,,249
26-10-2017,2,,MAHARASHTRA,,483
27-10-2017,2,,MAHARASHTRA,,380
28-10-2017,2,,MAHARASHTRA,,381
29-10-2017,2,,MAHARASHTRA,,132
30-10-2017,2,,MAHARASHTRA,,45
31-10-2017,2,,MAHARASHTRA,,51
01-11-2017,2,,MAHARASHTRA,,330
02-11-2017,2,,MAHARASHTRA,,104
03-11-2017,2,,MAHARASHTRA,,225
04-11-2017,2,,MAHARASHTRA,,219
05-11-2017,2,,MAHARASHTRA,,247
06-11-2017,2,,MAHARASHTRA,,207
07-11-2017,2,,MAHARASHTRA,,313
08-11-2017,2,,MAHARASHTRA,,333
09-11-2017,2,,MAHARASHTRA,,342
10-11-2017,2,,MAHARASHTRA,,261
11-11-2017,2,,MAHARASHTRA,,465
12-11-2017,2,,MAHARASHTRA,,354
13-11-2017,2,,MAHARASHTRA,,362
14-11-2017,2,,MAHARASHTRA,,434
15-11-2017,2,,MAHARASHTRA,,546
16-11-2017,2,,MAHARASHTRA,,552
17-11-2017,2,,MAHARASHTRA,,479
18-11-2017,2,,MAHARASHTRA,,454
19-11-2017,2,,MAHARASHTRA,,388
20-11-2017,2,,MAHARASHTRA,,393
21-11-2017,2,,MAHARASHTRA,,335
22-11-2017,2,,MAHARASHTRA,,536
23-11-2017,2,,MAHARASHTRA,,388
24-11-2017,2,,MAHARASHTRA,,593
25-11-2017,2,,MAHARASHTRA,,312
26-11-2017,2,,MAHARASHTRA,,401
27-11-2017,2,,MAHARASHTRA,,229
28-11-2017,2,,MAHARASHTRA,,152
29-11-2017,2,,MAHARASHTRA,,31
30-11-2017,2,,MAHARASHTRA,,22
01-12-2017,2,,MAHARASHTRA,,67
02-12-2017,2,,MAHARASHTRA,,82
03-12-2017,2,,MAHARASHTRA,,106
04-12-2017,2,,MAHARASHTRA,,166
05-12-2017,2,,MAHARASHTRA,,239
06-12-2017,2,,MAHARASHTRA,,186
07-12-2017,2,,MAHARASHTRA,,300
08-12-2017,2,,MAHARASHTRA,,342
09-12-2017,2,,MAHARASHTRA,,341
10-12-2017,2,,MAHARASHTRA,,252
11-12-2017,2,,MAHARASHTRA,,379
12-12-2017,2,,MAHARASHTRA,,584
13-12-2017,2,,MAHARASHTRA,,502
14-12-2017,2,,MAHARASHTRA,,534
15-12-2017,2,,MAHARASHTRA,,628
16-12-2017,2,,MAHARASHTRA,,536
17-12-2017,2,,MAHARASHTRA,,348
18-12-2017,2,,MAHARASHTRA,,531
19-12-2017,2,,MAHARASHTRA,,527
20-12-2017,2,,MAHARASHTRA,,701
21-12-2017,2,,MAHARASHTRA,,546
22-12-2017,2,,MAHARASHTRA,,493
23-12-2017,2,,MAHARASHTRA,,592
24-12-2017,2,,MAHARASHTRA,,337
25-12-2017,2,,MAHARASHTRA,,355
26-12-2017,2,,MAHARASHTRA,,381
27-12-2017,2,,MAHARASHTRA,,293
28-12-2017,2,,MAHARASHTRA,,364
29-12-2017,2,,MAHARASHTRA,,183
30-12-2017,2,,MAHARASHTRA,,201
31-12-2017,2,,MAHARASHTRA,,14
01-01-2018,2,,MAHARASHTRA,,124
02-01-2018,2,,MAHARASHTRA,,221
03-01-2018,2,,MAHARASHTRA,,171
04-01-2018,2,,MAHARASHTRA,,164
05-01-2018,2,,MAHARASHTRA,,271
06-01-2018,2,,MAHARASHTRA,,276
07-01-2018,2,,MAHARASHTRA,,239
08-01-2018,2,,MAHARASHTRA,,521
09-01-2018,2,,MAHARASHTRA,,356
10-01-2018,2,,MAHARASHTRA,,501
11-01-2018,2,,MAHARASHTRA,,630
12-01-2018,2,,MAHARASHTRA,,687
13-01-2018,2,,MAHARASHTRA,,644
14-01-2018,2,,MAHARASHTRA,,334
15-01-2018,2,,MAHARASHTRA,,524
16-01-2018,2,,MAHARASHTRA,,533
17-01-2018,2,,MAHARASHTRA,,626
18-01-2018,2,,MAHARASHTRA,,622
19-01-2018,2,,MAHARASHTRA,,538
20-01-2018,2,,MAHARASHTRA,,600
21-01-2018,2,,MAHARASHTRA,,444
22-01-2018,2,,MAHARASHTRA,,483
23-01-2018,2,,MAHARASHTRA,,598
24-01-2018,2,,MAHARASHTRA,,539
25-01-2018,2,,MAHARASHTRA,,560
26-01-2018,2,,MAHARASHTRA,,376
27-01-2018,2,,MAHARASHTRA,,347
28-01-2018,2,,MAHARASHTRA,,181
29-01-2018,2,,MAHARASHTRA,,230
30-01-2018,2,,MAHARASHTRA,,95
31-01-2018,2,,MAHARASHTRA,,25
01-02-2018,2,,MAHARASHTRA,,168
02-02-2018,2,,MAHARASHTRA,,268
03-02-2018,2,,MAHARASHTRA,,203
04-02-2018,2,,MAHARASHTRA,,157
05-02-2018,2,,MAHARASHTRA,,185
06-02-2018,2,,MAHARASHTRA,,219
07-02-2018,2,,MAHARASHTRA,,355
08-02-2018,2,,MAHARASHTRA,,359
09-02-2018,2,,MAHARASHTRA,,412
10-02-2018,2,,MAHARASHTRA,,558
11-02-2018,2,,MAHARASHTRA,,504
12-02-2018,2,,MAHARASHTRA,,479
13-02-2018,2,,MAHARASHTRA,,641
14-02-2018,2,,MAHARASHTRA,,567
15-02-2018,2,,MAHARASHTRA,,528
16-02-2018,2,,MAHARASHTRA,,697
17-02-2018,2,,MAHARASHTRA,,545
18-02-2018,2,,MAHARASHTRA,,321
19-02-2018,2,,MAHARASHTRA,,492
20-02-2018,2,,MAHARASHTRA,,523
21-02-2018,2,,MAHARASHTRA,,580
22-02-2018,2,,MAHARASHTRA,,567
23-02-2018,2,,MAHARASHTRA,,477
24-02-2018,2,,MAHARASHTRA,,485
25-02-2018,2,,MAHARASHTRA,,344
26-02-2018,2,,MAHARASHTRA,,258
27-02-2018,2,,MAHARASHTRA,,271
28-02-2018,2,,MAHARASHTRA,,4
01-03-2018,2,,MAHARASHTRA,,99
02-03-2018,2,,MAHARASHTRA,,78
03-03-2018,2,,MAHARASHTRA,,196
04-03-2018,2,,MAHARASHTRA,,244
05-03-2018,2,,MAHARASHTRA,,248
06-03-2018,2,,MAHARASHTRA,,248
07-03-2018,2,,MAHARASHTRA,,318
08-03-2018,2,,MAHARASHTRA,,280
09-03-2018,2,,MAHARASHTRA,,652
10-03-2018,2,,MAHARASHTRA,,621
11-03-2018,2,,MAHARASHTRA,,860
12-03-2018,2,,MAHARASHTRA,,757
13-03-2018,2,,MAHARASHTRA,,702
14-03-2018,2,,MAHARASHTRA,,627
15-03-2018,2,,MAHARASHTRA,,573
16-03-2018,2,,MAHARASHTRA,,692
17-03-2018,2,,MAHARASHTRA,,408
18-03-2018,2,,MAHARASHTRA,,474
19-03-2018,2,,MAHARASHTRA,,592
20-03-2018,2,,MAHARASHTRA,,623
21-03-2018,2,,MAHARASHTRA,,566
22-03-2018,2,,MAHARASHTRA,,635
23-03-2018,2,,MAHARASHTRA,,608
24-03-2018,2,,MAHARASHTRA,,479
25-03-2018,2,,MAHARASHTRA,,337
26-03-2018,2,,MAHARASHTRA,,414
27-03-2018,2,,MAHARASHTRA,,397
28-03-2018,2,,MAHARASHTRA,,319
29-03-2018,2,,MAHARASHTRA,,187
30-03-2018,2,,MAHARASHTRA,,66
31-03-2018,2,,MAHARASHTRA,,12
01-04-2018,2,,MAHARASHTRA,,65
02-04-2018,2,,MAHARASHTRA,,82
03-04-2018,2,,MAHARASHTRA,,106
04-04-2018,2,,MAHARASHTRA,,184
05-04-2018,2,,MAHARASHTRA,,234
06-04-2018,2,,MAHARASHTRA,,110
07-04-2018,2,,MAHARASHTRA,,196
08-04-2018,2,,MAHARASHTRA,,211
09-04-2018,2,,MAHARASHTRA,,307
10-04-2018,2,,MAHARASHTRA,,487
11-04-2018,2,,MAHARASHTRA,,613
12-04-2018,2,,MAHARASHTRA,,850
13-04-2018,2,,MAHARASHTRA,,759
14-04-2018,2,,MAHARASHTRA,,716
15-04-2018,2,,MAHARASHTRA,,571
16-04-2018,2,,MAHARASHTRA,,481
17-04-2018,2,,MAHARASHTRA,,714
18-04-2018,2,,MAHARASHTRA,,738
19-04-2018,2,,MAHARASHTRA,,752
20-04-2018,2,,MAHARASHTRA,,589
21-04-2018,2,,MAHARASHTRA,,746
22-04-2018,2,,MAHARASHTRA,,643
23-04-2018,2,,MAHARASHTRA,,497
24-04-2018,2,,MAHARASHTRA,,641
25-04-2018,2,,MAHARASHTRA,,579
26-04-2018,2,,MAHARASHTRA,,560
27-04-2018,2,,MAHARASHTRA,,296
28-04-2018,2,,MAHARASHTRA,,137
29-04-2018,2,,MAHARASHTRA,,57
30-04-2018,2,,MAHARASHTRA,,46
01-05-2018,2,,MAHARASHTRA,,133
02-05-2018,2,,MAHARASHTRA,,233
03-05-2018,2,,MAHARASHTRA,,333
04-05-2018,2,,MAHARASHTRA,,207
05-05-2018,2,,MAHARASHTRA,,266
06-05-2018,2,,MAHARASHTRA,,267
07-05-2018,2,,MAHARASHTRA,,332
08-05-2018,2,,MAHARASHTRA,,288
09-05-2018,2,,MAHARASHTRA,,437
10-05-2018,2,,MAHARASHTRA,,545
11-05-2018,2,,MAHARASHTRA,,716
12-05-2018,2,,MAHARASHTRA,,729
13-05-2018,2,,MAHARASHTRA,,610
14-05-2018,2,,MAHARASHTRA,,784
15-05-2018,2,,MAHARASHTRA,,833
16-05-2018,2,,MAHARASHTRA,,686
17-05-2018,2,,MAHARASHTRA,,838
18-05-2018,2,,MAHARASHTRA,,967
19-05-2018,2,,MAHARASHTRA,,761
20-05-2018,2,,MAHARASHTRA,,985
21-05-2018,2,,MAHARASHTRA,,819
22-05-2018,2,,MAHARASHTRA,,594
23-05-2018,2,,MAHARASHTRA,,650
24-05-2018,2,,MAHARASHTRA,,652
25-05-2018,2,,MAHARASHTRA,,625
26-05-2018,2,,MAHARASHTRA,,445
27-05-2018,2,,MAHARASHTRA,,544
28-05-2018,2,,MAHARASHTRA,,298
29-05-2018,2,,MAHARASHTRA,,196
30-05-2018,2,,MAHARASHTRA,,60
31-05-2018,2,,MAHARASHTRA,,121
01-06-2018,2,,MAHARASHTRA,,383
02-06-2018,2,,MAHARASHTRA,,299
03-06-2018,2,,MAHARASHTRA,,209
04-06-2018,2,,MAHARASHTRA,,379
05-06-2018,2,,MAHARASHTRA,,383
06-06-2018,2,,MAHARASHTRA,,386
07-06-2018,2,,MAHARASHTRA,,324
08-06-2018,2,,MAHARASHTRA,,383
09-06-2018,2,,MAHARASHTRA,,497
10-06-2018,2,,MAHARASHTRA,,360
11-06-2018,2,,MAHARASHTRA,,568
12-06-2018,2,,MAHARASHTRA,,839
13-06-2018,2,,MAHARASHTRA,,990
14-06-2018,2,,MAHARASHTRA,,893
15-06-2018,2,,MAHARASHTRA,,907
16-06-2018,2,,MAHARASHTRA,,1167
17-06-2018,2,,MAHARASHTRA,,858
18-06-2018,2,,MAHARASHTRA,,507
19-06-2018,2,,MAHARASHTRA,,710
20-06-2018,2,,MAHARASHTRA,,917
21-06-2018,2,,MAHARASHTRA,,907
22-06-2018,2,,MAHARASHTRA,,677
23-06-2018,2,,MAHARASHTRA,,655
24-06-2018,2,,MAHARASHTRA,,777
25-06-2018,2,,MAHARASHTRA,,629
26-06-2018,2,,MAHARASHTRA,,569
27-06-2018,2,,MAHARASHTRA,,420
28-06-2018,2,,MAHARASHTRA,,291
29-06-2018,2,,MAHARASHTRA,,115
30-06-2018,2,,MAHARASHTRA,,32
01-07-2018,2,,MAHARASHTRA,,216
02-07-2018,2,,MAHARASHTRA,,183
03-07-2018,2,,MAHARASHTRA,,309
04-07-2018,2,,MAHARASHTRA,,296
05-07-2018,2,,MAHARASHTRA,,290
06-07-2018,2,,MAHARASHTRA,,458
07-07-2018,2,,MAHARASHTRA,,417
08-07-2018,2,,MAHARASHTRA,,394
09-07-2018,2,,MAHARASHTRA,,469
10-07-2018,2,,MAHARASHTRA,,537
11-07-2018,2,,MAHARASHTRA,,641
12-07-2018,2,,MAHARASHTRA,,826
13-07-2018,2,,MAHARASHTRA,,679
14-07-2018,2,,MAHARASHTRA,,831
15-07-2018,2,,MAHARASHTRA,,300
16-07-2018,2,,MAHARASHTRA,,1304
17-07-2018,2,,MAHARASHTRA,,755
18-07-2018,2,,MAHARASHTRA,,501
19-07-2018,2,,MAHARASHTRA,,1048
20-07-2018,2,,MAHARASHTRA,,635
21-07-2018,2,,MAHARASHTRA,,1172
22-07-2018,2,,MAHARASHTRA,,318
23-07-2018,2,,MAHARASHTRA,,582
24-07-2018,2,,MAHARASHTRA,,653
25-07-2018,2,,MAHARASHTRA,,598
26-07-2018,2,,MAHARASHTRA,,640
27-07-2018,2,,MAHARASHTRA,,766
28-07-2018,2,,MAHARASHTRA,,478
29-07-2018,2,,MAHARASHTRA,,206
30-07-2018,2,,MAHARASHTRA,,103
31-07-2018,2,,MAHARASHTRA,,47
01-08-2018,2,,MAHARASHTRA,,281
02-08-2018,2,,MAHARASHTRA,,209
03-08-2018,2,,MAHARASHTRA,,191
04-08-2018,2,,MAHARASHTRA,,280
05-08-2018,2,,MAHARASHTRA,,179
06-08-2018,2,,MAHARASHTRA,,246
07-08-2018,2,,MAHARASHTRA,,370
08-08-2018,2,,MAHARASHTRA,,421
09-08-2018,2,,MAHARASHTRA,,265
10-08-2018,2,,MAHARASHTRA,,523
11-08-2018,2,,MAHARASHTRA,,256
12-08-2018,2,,MAHARASHTRA,,305
13-08-2018,2,,MAHARASHTRA,,1312
14-08-2018,2,,MAHARASHTRA,,803
15-08-2018,2,,MAHARASHTRA,,547
16-08-2018,2,,MAHARASHTRA,,697
17-08-2018,2,,MAHARASHTRA,,784
18-08-2018,2,,MAHARASHTRA,,838
19-08-2018,2,,MAHARASHTRA,,466
20-08-2018,2,,MAHARASHTRA,,843
21-08-2018,2,,MAHARASHTRA,,766
22-08-2018,2,,MAHARASHTRA,,707
23-08-2018,2,,MAHARASHTRA,,741
24-08-2018,2,,MAHARASHTRA,,596
25-08-2018,2,,MAHARASHTRA,,606
26-08-2018,2,,MAHARASHTRA,,243
27-08-2018,2,,MAHARASHTRA,,373
28-08-2018,2,,MAHARASHTRA,,318
29-08-2018,2,,MAHARASHTRA,,404
30-08-2018,2,,MAHARASHTRA,,286
31-08-2018,2,,MAHARASHTRA,,212
01-09-2018,2,,MAHARASHTRA,,325
02-09-2018,2,,MAHARASHTRA,,262
03-09-2018,2,,MAHARASHTRA,,256
04-09-2018,2,,MAHARASHTRA,,288
05-09-2018,2,,MAHARASHTRA,,276
06-09-2018,2,,MAHARASHTRA,,395
07-09-2018,2,,MAHARASHTRA,,343
08-09-2018,2,,MAHARASHTRA,,309
09-09-2018,2,,MAHARASHTRA,,241
10-09-2018,2,,MAHARASHTRA,,861
11-09-2018,2,,MAHARASHTRA,,809
12-09-2018,2,,MAHARASHTRA,,814
13-09-2018,2,,MAHARASHTRA,,554
14-09-2018,2,,MAHARASHTRA,,602
15-09-2018,2,,MAHARASHTRA,,837
16-09-2018,2,,MAHARASHTRA,,219
17-09-2018,2,,MAHARASHTRA,,938
18-09-2018,2,,MAHARASHTRA,,604
19-09-2018,2,,MAHARASHTRA,,620
20-09-2018,2,,MAHARASHTRA,,809
21-09-2018,2,,MAHARASHTRA,,745
22-09-2018,2,,MAHARASHTRA,,771
23-09-2018,2,,MAHARASHTRA,,334
24-09-2018,2,,MAHARASHTRA,,860
25-09-2018,2,,MAHARASHTRA,,793
26-09-2018,2,,MAHARASHTRA,,728
27-09-2018,2,,MAHARASHTRA,,747
28-09-2018,2,,MAHARASHTRA,,545
29-09-2018,2,,MAHARASHTRA,,137
30-09-2018,2,,MAHARASHTRA,,42
01-10-2018,2,,MAHARASHTRA,,197
02-10-2018,2,,MAHARASHTRA,,210
03-10-2018,2,,MAHARASHTRA,,155
04-10-2018,2,,MAHARASHTRA,,165
05-10-2018,2,,MAHARASHTRA,,213
06-10-2018,2,,MAHARASHTRA,,281
07-10-2018,2,,MAHARASHTRA,,134
08-10-2018,2,,MAHARASHTRA,,353
09-10-2018,2,,MAHARASHTRA,,365
10-10-2018,2,,MAHARASHTRA,,576
11-10-2018,2,,MAHARASHTRA,,651
12-10-2018,2,,MAHARASHTRA,,804
13-10-2018,2,,MAHARASHTRA,,867
14-10-2018,2,,MAHARASHTRA,,305
15-10-2018,2,,MAHARASHTRA,,1004
16-10-2018,2,,MAHARASHTRA,,884
17-10-2018,2,,MAHARASHTRA,,827
18-10-2018,2,,MAHARASHTRA,,218
19-10-2018,2,,MAHARASHTRA,,675
20-10-2018,2,,MAHARASHTRA,,897
21-10-2018,2,,MAHARASHTRA,,575
22-10-2018,2,,MAHARASHTRA,,941
23-10-2018,2,,MAHARASHTRA,,825
24-10-2018,2,,MAHARASHTRA,,740
25-10-2018,2,,MAHARASHTRA,,752
26-10-2018,2,,MAHARASHTRA,,727
27-10-2018,2,,MAHARASHTRA,,613
28-10-2018,2,,MAHARASHTRA,,348
29-10-2018,2,,MAHARASHTRA,,324
30-10-2018,2,,MAHARASHTRA,,143
31-10-2018,2,,MAHARASHTRA,,48
01-11-2018,2,,MAHARASHTRA,,363
02-11-2018,2,,MAHARASHTRA,,182
03-11-2018,2,,MAHARASHTRA,,164
04-11-2018,2,,MAHARASHTRA,,112
05-11-2018,2,,MAHARASHTRA,,87
06-11-2018,2,,MAHARASHTRA,,70
07-11-2018,2,,MAHARASHTRA,,28
08-11-2018,2,,MAHARASHTRA,,30
09-11-2018,2,,MAHARASHTRA,,62
10-11-2018,2,,MAHARASHTRA,,153
11-11-2018,2,,MAHARASHTRA,,125
12-11-2018,2,,MAHARASHTRA,,440
13-11-2018,2,,MAHARASHTRA,,477
14-11-2018,2,,MAHARASHTRA,,674
15-11-2018,2,,MAHARASHTRA,,590
16-11-2018,2,,MAHARASHTRA,,582
17-11-2018,2,,MAHARASHTRA,,767
18-11-2018,2,,MAHARASHTRA,,360
19-11-2018,2,,MAHARASHTRA,,688
20-11-2018,2,,MAHARASHTRA,,674
21-11-2018,2,,MAHARASHTRA,,666
22-11-2018,2,,MAHARASHTRA,,735
23-11-2018,2,,MAHARASHTRA,,666
24-11-2018,2,,MAHARASHTRA,,596
25-11-2018,2,,MAHARASHTRA,,423
26-11-2018,2,,MAHARASHTRA,,518
27-11-2018,2,,MAHARASHTRA,,395
28-11-2018,2,,MAHARASHTRA,,372
29-11-2018,2,,MAHARASHTRA,,147
30-11-2018,2,,MAHARASHTRA,,11
01-12-2018,2,,MAHARASHTRA,,254
02-12-2018,2,,MAHARASHTRA,,137
03-12-2018,2,,MAHARASHTRA,,138
04-12-2018,2,,MAHARASHTRA,,119
05-12-2018,2,,MAHARASHTRA,,99
06-12-2018,2,,MAHARASHTRA,,165
07-12-2018,2,,MAHARASHTRA,,146
08-12-2018,2,,MAHARASHTRA,,262
09-12-2018,2,,MAHARASHTRA,,205
10-12-2018,2,,MAHARASHTRA,,269
11-12-2018,2,,MAHARASHTRA,,427
12-12-2018,2,,MAHARASHTRA,,694
13-12-2018,2,,MAHARASHTRA,,655
14-12-2018,2,,MAHARASHTRA,,708
15-12-2018,2,,MAHARASHTRA,,691
16-12-2018,2,,MAHARASHTRA,,232
17-12-2018,2,,MAHARASHTRA,,617
18-12-2018,2,,MAHARASHTRA,,591
19-12-2018,2,,MAHARASHTRA,,735
20-12-2018,2,,MAHARASHTRA,,776
21-12-2018,2,,MAHARASHTRA,,793
22-12-2018,2,,MAHARASHTRA,,661
23-12-2018,2,,MAHARASHTRA,,246
24-12-2018,2,,MAHARASHTRA,,627
25-12-2018,2,,MAHARASHTRA,,368
26-12-2018,2,,MAHARASHTRA,,399
27-12-2018,2,,MAHARASHTRA,,424
28-12-2018,2,,MAHARASHTRA,,192
29-12-2018,2,,MAHARASHTRA,,190
30-12-2018,2,,MAHARASHTRA,,54
31-12-2018,2,,MAHARASHTRA,,15
01-01-2019,2,,MAHARASHTRA,,215
02-01-2019,2,,MAHARASHTRA,,151
03-01-2019,2,,MAHARASHTRA,,218
04-01-2019,2,,MAHARASHTRA,,88
05-01-2019,2,,MAHARASHTRA,,145
06-01-2019,2,,MAHARASHTRA,,97
07-01-2019,2,,MAHARASHTRA,,141
08-01-2019,2,,MAHARASHTRA,,195
09-01-2019,2,,MAHARASHTRA,,229
10-01-2019,2,,MAHARASHTRA,,299
11-01-2019,2,,MAHARASHTRA,,557
12-01-2019,2,,MAHARASHTRA,,518
13-01-2019,2,,MAHARASHTRA,,205
14-01-2019,2,,MAHARASHTRA,,579
15-01-2019,2,,MAHARASHTRA,,414
16-01-2019,2,,MAHARASHTRA,,531
17-01-2019,2,,MAHARASHTRA,,583
18-01-2019,2,,MAHARASHTRA,,626
19-01-2019,2,,MAHARASHTRA,,559
20-01-2019,2,,MAHARASHTRA,,277
